tweet,emotion,clean_text,clean_text2
اتفاقا من برعکسم دنبال پستایی میرم که ازشون متنفرم   مازوخیسمم خودتونین,3,اتفاقا من برعکسم دنبال پستایی میرم که ازشون متنفرم مازوخیسمم خودتونین,"['اتفاقا', 'برعکس', 'دنبال', 'پستایی', 'میر', 'ازشون', 'متنفر', 'مازوخیسم', 'خودتونین']"
حسودهای پلاستیکی کی بودین,4,حسودهای پلاستیکی کی بودین,"['حسود', 'پلاستیک', 'کی', 'بودین']"
چرا واقعا,6,چرا واقعا,['واقعا']
اخه بدبختی یه وسواسیه تنبل خیلی چیزا رو چون خودش میدونه تا ده بار نشوره به دلش نمیشینه پس کلا قیدشو میزنه مثلا سبزی رو نه میشوره نه میخوره منم که سه بار شستم بیست بار وارسیش کردو اخرشم بعد دست مالی کل سبزی دوتا برگ ریحون خورد کلا رومخه,0,اخه بدبختی یه وسواسیه تنبل خیلی چیزا رو چون خودش میدونه تا ده بار نشوره به دلش نمیشینه پس کلا قیدشو میزنه مثلا سبزی رو نه میشوره نه میخوره منم که سه بار شستم بیست بار وارسیش کردو اخرشم بعد دست مالی کل سبزی دوتا برگ ریحون خورد کلا رومخه,"['اخه', 'بدبختی', 'یه', 'وسواسیه', 'تنبل', 'چیزا', 'میدونه', 'ده', 'نشوره', 'دلش', 'نمیشینه', 'کلا', 'قیدشو', 'میزنه', 'مثلا', 'سبزی', 'میشوره', 'میخوره', 'منم', 'شس', 'بیست', 'وارس', 'کردو', 'اخر', 'دستمالی', 'سبزی', 'دوتا', 'برگ', 'ریحون', 'خورد', 'کلا', 'رومخه']"
اگه نمی نمود باید تعجب میکردی,6,اگه نمی نمود باید تعجب میکردی,"['اگه', 'نمینمود', 'تعجب', 'میکردی']"
همش ميترسيم اطلاعات بياد دستيگرمون كنه اين اسمو عكس و گذاشتيم  https://t.co/rnz3dGhuO2,1,همش ميترسيم اطلاعات بياد دستيگرمون كنه اين اسمو عكس و گذاشتيم,"['همش', 'میترسیم', 'اطلاعات', 'بیاد', 'دستیگرمون', 'کنه', 'اسمو', 'عکس', 'گذاشتیم']"
پشیمون شدم از توییت کردنش  نترسونین,1,پشیمون شدم از توییت کردنش نترسونین,"['پشیمون', 'شدم', 'تو', 'کردن', 'نترسونین']"
من هستم,4,من هستم,['هس']
من 15 سالم بود. واااای چقد ترسیدم و گریه کردم,1,من 15 سالم بود واااای چقد ترسیدم و گریه کردم,"['سالم', 'وای', 'چقد', 'ترسیدم', 'گریه']"
معلوم نیست ؟,6,معلوم نیست,['معلوم']
ترس نداره که مثل یک امپول پزرگ دکتر نشون بده ولی کوچیکرو بزنه  چه شود,4,ترس نداره که مثل یک امپول پزرگ دکتر نشون بده ولی کوچیکرو بزنه چه شود,"['ترس', 'نداره', 'امپول', 'پزرگ', 'دکتر', 'نشون', 'بده', 'کوچیکرو', 'بزنه']"
از کجا سن منو میدونی؟,6,از کجا سن منو میدونی,"['کجا', 'سن', 'منو', 'میدونی']"
آره فردا گفته آزمایشو ببرم براش، که وقت آندوسکوپی بده بهم. کاش زودتر رفته بودم.قشنگ ترس برم داشته,1,آره فردا گفته آزمایشو ببرم براش که وقت آندوسکوپی بده بهم کاش زودتر رفته بودمقشنگ ترس برم داشته,"['آره', 'فردا', 'آزمایشو', 'ببر', 'براش', 'وقت', 'آندوسکوپی', 'بده', 'بهم', 'کاش', 'زودتر', 'رفته', 'بودمقشنگ', 'ترس', 'بر']"
بله .. هرروز هم میگه,4,بله هرروز هم میگه,"['بله', 'هرروز', 'میگه']"
از قورمه سبزی متنفرم   فقط گوشتاش خوشمزه اس بقیه اش نه  ماکارونی خوبه,3,از قورمه سبزی متنفرم فقط گوشتاش خوشمزه اس بقیه اش نه ماکارونی خوبه,"['قورمه', 'سبزی', 'متنفر', 'گوشتاش', 'خوشمزه', 'اس', 'بقیه', 'ماکارونی', 'خوبه']"
عجب متنی  حال کردم با آرایه هات,2,عجب متنی حال کردم با آرایه هات,"['عجب', 'متنی', 'آرایه', 'هات']"
چه وحشتناك,1,چه وحشتناك,['وحشتناک']
برای چی؟,6,برای چی,['چی']
نه توییت جدیدم رو نزدی    منشن هم ندادی,0,نه توییت جدیدم رو نزدی منشن هم ندادی,"['تو', 'جدید', 'نزد', 'منشن', 'ندادی']"
خوب چشاته که دل آدما رو میلرزونه  مخلصیم,2,خوب چشاته که دل آدما رو میلرزونه مخلصیم,"['چشاته', 'دل', 'آدما', 'میلرزونه', 'مخلص']"
چندتا لایک ارزش اینکارارو نداره...اینجا #جنگله بخور تا خورده نشی...سهمتو خوردی اما یادت رفته دولت پنهان اگر نهان بشه دزدیارو از حلقومتون میکشه بیرون.,0,چندتا لایک ارزش اینکارارو ندارهاینجا بخور تا خورده نشیسهمتو خوردی اما یادت رفته دولت پنهان اگر نهان بشه دزدیارو از حلقومتون میکشه بیرون,"['چندتا', 'لایک', 'ارزش', 'اینکارارو', 'ندارهاینجا', 'بخور', 'خورده', 'نشیسهمتو', 'خوردی', 'یادت', 'رفته', 'دولت', 'پنهان', 'نهان', 'بشه', 'دزدیارو', 'حلقومتون', 'میکشه']"
می ترسم لا به لای یکی ازین اتفاقای بد بمیرم,1,می ترسم لا به لای یکی ازین اتفاقای بد بمیرم,"['میترسم', 'لا', 'لای', 'ازین', 'اتفاقای', 'بد', 'بمیر']"
نگو که ترسناکه,1,نگو که ترسناکه,"['نگو', 'ترسناکه']"
مال منم كار ميكنه تلگرامم ديگه كلافه  شديم از اينهمه امكانات و رفاه,5,مال منم كار ميكنه تلگرامم ديگه كلافه شديم از اينهمه امكانات و رفاه,"['مال', 'منم', 'کار', 'میکنه', 'تلگرام', 'دیگه', 'کلافه', 'شدیم', 'اینهمه', 'امکانات', 'رفاه']"
عجب فالی با شرایط الان خودم جور در میاد   مرسی,6,عجب فالی با شرایط الان خودم جور در میاد مرسی,"['عجب', 'فالی', 'شرایط', 'الان', 'خودم', 'جور', 'میاد', 'مرسی']"
مصطفی جون اگه قرار باشه هر دروغگویی بیاد توی صفحه تلویزیون که جامعه رو دروغ پر میکنه!  جنابعالی کم مونده برای اهداف منافقانه ی خودت صداوسیمارو اشغال کنی؟   راستی قرار بود بخاطر دروغ دختر آبی توی استادیوم آشوب به پا کنید ولی باز مردم سرتونو زدن به آخور,0,مصطفی جون اگه قرار باشه هر دروغگویی بیاد توی صفحه تلویزیون که جامعه رو دروغ پر میکنه جنابعالی کم مونده برای اهداف منافقانه ی خودت صداوسیمارو اشغال کنی راستی قرار بود بخاطر دروغ دختر آبی توی استادیوم آشوب به پا کنید ولی باز مردم سرتونو زدن به آخور,"['مصطفی', 'جون', 'اگه', 'قرار', 'باشه', 'دروغگو', 'بیاد', 'توی', 'صفحه', 'تلویزیون', 'جامعه', 'دروغ', 'میکنه', 'جنابعالی', 'مونده', 'اهداف', 'منافقانه', 'خودت', 'صداوسیمارو', 'اشغال', 'کن', 'راستی', 'قرار', 'بخاطر', 'دروغ', 'دختر', 'آبی', 'توی', 'استادیوم', 'آشوب', 'پا', 'مردم', 'سرتونو', 'زدن', 'آخور']"
سوسیس درست میکنن لابد,4,سوسیس درست میکنن لابد,"['سوسیس', 'درست', 'میکنن', 'لابد']"
واسه شما جکه واسه ما خاطره س!   ولی خدایی خنده و عصبانیتم قاطی شده بود میخواستم بهش بگم نکشیمون سلطان بورس!,0,واسه شما جکه واسه ما خاطره س ولی خدایی خنده و عصبانیتم قاطی شده بود میخواستم بهش بگم نکشیمون سلطان بورس,"['واسه', 'جکه', 'واسه', 'خاطره', 'س', 'خدایی', 'خنده', 'عصبانیتم', 'قاطی', 'میخواستم', 'بهش', 'بگم', 'نکشیمون', 'سلطان', 'بورس']"
دخترخواهرم هشت سالشه   الان‌میگه بیاین یکم باهم صحبت کنیم و تحلیل کنیم  در مورد نظم نوین شیطانی     میترسم بحث کنم باهاش و کم بیارم  #رویش_های_انقلاب,1,دخترخواهرم هشت سالشه الانمیگه بیاین یکم باهم صحبت کنیم و تحلیل کنیم در مورد نظم نوین شیطانی میترسم بحث کنم باهاش و کم بیارم,"['دخترخواهرم', 'هشت', 'سالشه', 'الانمیگه', 'بیاین', 'یکم', 'باهم', 'صحبت', 'تحلیل', 'نظم', 'نوین', 'شیطانی', 'میترسم', 'بحث', 'با', 'بیار']"
چقدر ترسناکه عکست   هر جا رفتی خدا به همراهت,1,چقدر ترسناکه عکست هر جا رفتی خدا به همراهت,"['چقدر', 'ترسناکه', 'عکس', 'رفتی', 'خدا', 'همراه']"
يعنى قهوه اى رنگ نيست؟؟؟,6,يعنى قهوه اى رنگ نيست,"['قهوه', 'رنگ']"
آخه چه جذابیتی در این افراد می بینید؟,6,آخه چه جذابیتی در این افراد می بینید,"['آخه', 'جذابیت', 'میبینید']"
چه وحشتناک بوده چه حس بدی,1,چه وحشتناک بوده چه حس بدی,"['وحشتناک', 'حس', 'بدی']"
من کتاب سیاحت غرب و رو خوندم بعدشم سی دی رو دیدم   تا ی سال سر ساعت نماز خوندم   از ترس شب اول قبر   بعدش یکم بزرگتر شدم فهمیدم هممون سر کار بودیم فرقی نداره چه دینی باشه همه از دم سر کاری بودن,1,من کتاب سیاحت غرب و رو خوندم بعدشم سی دی رو دیدم تا ی سال سر ساعت نماز خوندم از ترس شب اول قبر بعدش یکم بزرگتر شدم فهمیدم هممون سر کار بودیم فرقی نداره چه دینی باشه همه از دم سر کاری بودن,"['کتاب', 'سیاحت', 'غرب', 'خوند', 'بعد', 'سیدی', 'دید', 'تا', 'سال', 'سر', 'ساعت', 'نماز', 'خوند', 'ترس', 'شب', 'قبر', 'بعد', 'یکم', 'بزرگتر', 'شدم', 'فهمیدم', 'هممون', 'سر', 'کار', 'بودیم', 'فرق', 'نداره', 'دینی', 'باشه', 'دم', 'سر', 'کار']"
کارش درسته,2,کارش درسته,"['کارش', 'درسته']"
شیرین اونایی میزنن که از ترس اون دنیا نماز میخونن!    خیراانسا زن زندگی بوده،قدرش رو ندونستن,4,شیرین اونایی میزنن که از ترس اون دنیا نماز میخونن خیراانسا زن زندگی بودهقدرش رو ندونستن,"['شیرین', 'اونایی', 'میزنن', 'ترس', 'اون', 'دنیا', 'نماز', 'میخونن', 'خیراانسا', 'زن', 'زندگی', 'بودهقدرش', 'ندونستن']"
بسیار زیبا    و گر چنین است  چشمانم لبریز از شراب شعرت  و   گوشهایم دفتر لطافت کلماتت باد ..,2,بسیار زیبا و گر چنین است چشمانم لبریز از شراب شعرت و گوشهایم دفتر لطافت کلماتت باد,"['زیبا', 'وگر', 'چشمانم', 'لبریز', 'شراب', 'شعر', 'گوش', 'دفتر', 'لطافت', 'کلمات', 'باد']"
سلبریتی اگه هست اینه مال ما که سلبریدی هستن داداش کارشون به اعصاب مردمه,0,سلبریتی اگه هست اینه مال ما که سلبریدی هستن داداش کارشون به اعصاب مردمه,"['سلبریتی', 'اگه', 'هست', 'اینه', 'مال', 'سلبریدی', 'هستن', 'داداش', 'کارشون', 'اعصاب', 'مردمه']"
